UserID,VehicleID,Speed,DateTime,Distance,Diesel,TripFlag,Latitiude,Longitude,TimeInterval,Status,Direction,Remarks,Odometer,inp1,inp2,inp3,inp4,inp5,inp6,inp7,inp8,out1,out2,out3,out4,out5,out6,out7,out8,ADC1,ADC2,GSMSignal,GPSSignal,SatilitesAvail,EP,BP,Altitude,sno,server_dt,pid,tempsensor1,tempsensor2,tempsensor3,tempsensor4,BV,ES,EL,HAN,HBN,Rspeed,Topening,AvgFuelcons,DrivingRangekm,Totmileagekm,SingleFuelConsVolumeL,TotFuelConsVolumeL,CurrErrorcodeNo,TotIngNo,TotDrivingTime,TotIdleTime,AvgHotstartime,Avgspeed,HistighSpeedkmh,HisthighRotationRPM,THANO,THBNO
vyshnavi,TN02BA9549,0,"2021-03-28 15:40:02",0,0,0,12.99683667,78.50719111,0,Stopped,222,"Out Of Geofence/Stopped",94718.21,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,,A,,ON,0,0,695629,"2021-03-28 15:41:08",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,0,"2021-03-28 15:19:35",0,0,0,12.99683444,78.50744,0,Stopped,60,"Out Of Geofence/Stopped",94718.18,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,,A,,ON,0,0,695611,"2021-03-28 15:19:53",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,0,"2021-03-28 14:59:19",0,0,0,12.99703556,78.50742222,0,Stopped,293,"Out Of Geofence/Stopped",94718.16,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,,A,,ON,0,0,695589,"2021-03-28 14:59:18",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,0,"2021-03-28 14:38:51",0,0,0,12.99752778,78.50786667,0,Stopped,265,"Out Of Geofence/Stopped",94718.09,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,,A,,ON,0,0,695571,"2021-03-28 14:40:25",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,0,"2021-03-28 14:18:06",0,0,0,12.99689556,78.50735111,0,Stopped,345,"Out Of Geofence/Stopped",94718,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,,A,,ON,0,0,695563,"2021-03-28 14:19:54",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,0,"2021-03-28 13:57:36",0,0,0,12.99698111,78.50728889,0,Stopped,294,"Out Of Geofence/Stopped",94717.99,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,,A,,ON,0,0,695560,"2021-03-28 14:00:40",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,0,"2021-03-28 13:40:44",0,0,0,12.99647222,78.50718222,0,Stopped,161,"Out Of Geofence/Stopped",94717.93,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,,A,,ON,0,0,695556,"2021-03-28 13:52:20",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,32,"2021-03-28 13:32:24",0,0,0,13.00641778,78.49477333,0,0,203,"Out Of Geofence/Over Speed",94716.19,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,A,,ON,0,0,695555,"2021-03-28 13:48:13",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,34,"2021-03-28 13:32:19",0,0,0,13.00680778,78.49494222,0,0,202,"Out Of Geofence/Over Speed",94716.14,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,A,,ON,0,0,695554,"2021-03-28 13:48:13",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,37,"2021-03-28 13:32:09",0,0,0,13.00768444,78.49530667,0,0,202,"Out Of Geofence/Over Speed",94716.03,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,A,,ON,0,0,695553,"2021-03-28 13:48:13",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,32,"2021-03-28 13:31:59",0,0,0,13.00850889,78.49563556,0,0,201,"Out Of Geofence/Over Speed",94715.93,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,,A,,ON,0,0,695552,"2021-03-28 13:48:13",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,21,"2021-03-28 13:31:49",0,0,0,13.00919667,78.49593778,0,0,204,"Out Of Geofence/Over Speed",94715.85,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,,A,,ON,0,0,695551,"2021-03-28 13:48:13",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,0,"2021-03-28 13:30:21",0,0,0,13.00937889,78.49605333,0,Stopped,203,"Out Of Geofence/Stopped",94715.83,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,A,,ON,0,0,695550,"2021-03-28 13:48:13",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,29,"2021-03-28 13:25:56",0,0,0,13.02879222,78.5052,0,0,218,"Out Of Geofence/Over Speed",94713.46,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,,A,,ON,0,0,695549,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,36,"2021-03-28 13:25:46",0,0,0,13.02942111,78.50578667,0,0,226,"Out Of Geofence/Over Speed",94713.37,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,,A,,ON,0,0,695548,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,40,"2021-03-28 13:25:36",0,0,0,13.02996222,78.50660444,0,0,242,"Out Of Geofence/Over Speed",94713.26,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,,A,,ON,0,0,695547,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,41,"2021-03-28 13:25:26",0,0,0,13.03030556,78.50756444,0,0,256,"Out Of Geofence/Over Speed",94713.15,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,A,,ON,0,0,695546,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,41,"2021-03-28 13:25:16",0,0,0,13.03046556,78.50862222,0,0,262,"Out Of Geofence/Over Speed",94713.03,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,,A,,ON,0,0,695545,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,41,"2021-03-28 13:25:06",0,0,0,13.03059889,78.50969778,0,0,262,"Out Of Geofence/Over Speed",94712.91,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,,A,,ON,0,0,695544,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,40,"2021-03-28 13:24:56",0,0,0,13.03078333,78.51069333,0,0,243,"Out Of Geofence/Over Speed",94712.8,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,,A,,ON,0,0,695543,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,40,"2021-03-28 13:24:46",0,0,0,13.03150667,78.51140444,0,0,213,"Out Of Geofence/Over Speed",94712.69,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,,A,,ON,0,0,695542,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,44,"2021-03-28 13:24:36",0,0,0,13.03240778,78.512,0,0,212,"Out Of Geofence/Over Speed",94712.57,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,A,,ON,0,0,695541,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,42,"2021-03-28 13:24:26",0,0,0,13.03329444,78.51259556,0,0,216,"Out Of Geofence/Over Speed",94712.45,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,,A,,ON,0,0,695540,"2021-03-28 13:42:28",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,39,"2021-03-28 13:21:18",0,0,0,13.04400444,78.52267556,0,0,248,"Out Of Geofence/Over Speed",94710.84,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,,A,,ON,0,0,695539,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,36,"2021-03-28 13:21:11",0,0,0,13.04427667,78.52329778,0,0,240,"Out Of Geofence/Over Speed",94710.77,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,,A,,ON,0,0,695538,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,43,"2021-03-28 13:21:01",0,0,0,13.04494333,78.52408889,0,0,223,"Out Of Geofence/Over Speed",94710.66,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,,A,,ON,0,0,695537,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,43,"2021-03-28 13:20:58",0,0,0,13.04518556,78.52433778,0,0,231,"Out Of Geofence/Over Speed",94710.62,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,,A,,ON,0,0,695536,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,42,"2021-03-28 13:20:54",0,0,0,13.04535111,78.52473778,0,0,264,"Out Of Geofence/Over Speed",94710.57,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,A,,ON,0,0,695535,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,27,"2021-03-28 13:20:44",0,0,0,13.04533333,78.52567111,0,0,272,"Out Of Geofence/Over Speed",94710.47,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,A,,ON,0,0,695534,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,27,"2021-03-28 13:20:40",0,0,0,13.04533111,78.52595556,0,0,260,"Out Of Geofence/Over Speed",94710.44,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,A,,ON,0,0,695533,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,26,"2021-03-28 13:20:34",0,0,0,13.04548778,78.52632,0,0,229,"Out Of Geofence/Over Speed",94710.4,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,,A,,ON,0,0,695532,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,29,"2021-03-28 13:20:24",0,0,0,13.04601889,78.52678222,0,0,218,"Out Of Geofence/Over Speed",94710.32,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,,A,,ON,0,0,695531,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,31,"2021-03-28 13:20:17",0,0,0,13.04646444,78.52710222,0,0,212,"Out Of Geofence/Over Speed",94710.26,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,A,,ON,0,0,695530,"2021-03-28 13:39:29",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,35,"2021-03-28 13:20:07",0,0,0,13.04717,78.52753778,0,0,211,"Out Of Geofence/Over Speed",94710.17,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,,A,,ON,0,0,695529,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,38,"2021-03-28 13:20:04",0,0,0,13.04741222,78.52769778,0,0,211,"Out Of Geofence/Over Speed",94710.14,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,,A,,ON,0,0,695528,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,45,"2021-03-28 13:19:54",0,0,0,13.04830556,78.52826667,0,0,212,"Out Of Geofence/Over Speed",94710.02,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,A,,ON,0,0,695527,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,45,"2021-03-28 13:19:44",0,0,0,13.0493,78.52892444,0,0,215,"Out Of Geofence/Over Speed",94709.89,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,,A,,ON,0,0,695526,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,40,"2021-03-28 13:19:34",0,0,0,13.05014,78.52962667,0,0,223,"Out Of Geofence/Over Speed",94709.77,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,,A,,ON,0,0,695525,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,49,"2021-03-28 13:19:24",0,0,0,13.05097333,78.53035556,0,0,216,"Out Of Geofence/Over Speed",94709.65,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,,A,,ON,0,0,695524,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,54,"2021-03-28 13:19:17",0,0,0,13.05170111,78.53093333,0,0,223,"Out Of Geofence/Over Speed",94709.55,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,,A,,ON,0,0,695523,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,50,"2021-03-28 13:19:07",0,0,0,13.05255667,78.53195556,0,0,230,"Out Of Geofence/Over Speed",94709.4,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,,A,,ON,0,0,695522,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,48,"2021-03-28 13:19:00",0,0,0,13.05313333,78.53264889,0,0,225,"Out Of Geofence/Over Speed",94709.3,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,,A,,ON,0,0,695521,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,42,"2021-03-28 13:18:50",0,0,0,13.05407111,78.53333333,0,0,206,"Out Of Geofence/Over Speed",94709.17,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,,A,,ON,0,0,695520,"2021-03-28 13:38:22",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,36,"2021-03-28 13:18:43",0,0,0,13.05470556,78.53363556,0,0,202,"Out Of Geofence/Over Speed",94709.09,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,A,,ON,0,0,695519,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,28,"2021-03-28 13:18:33",0,0,0,13.05541556,78.53394667,0,0,202,"Out Of Geofence/Over Speed",94709,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,A,,ON,0,0,695518,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,21,"2021-03-28 13:18:25",0,0,0,13.05586889,78.53412444,0,0,203,"Out Of Geofence/Over Speed",94708.95,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,A,,ON,0,0,695517,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,19,"2021-03-28 13:18:15",0,0,0,13.05631778,78.53432,0,0,203,"Out Of Geofence/Over Speed",94708.9,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,A,,ON,0,0,695516,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,23,"2021-03-28 13:18:08",0,0,0,13.05665333,78.53446222,0,0,202,"Out Of Geofence/Over Speed",94708.86,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,A,,ON,0,0,695515,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,32,"2021-03-28 13:17:58",0,0,0,13.05730333,78.53475556,0,0,203,"Out Of Geofence/Over Speed",94708.78,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,A,,ON,0,0,695514,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,34,"2021-03-28 13:17:52",0,0,0,13.05776556,78.53496,0,0,203,"Out Of Geofence/Over Speed",94708.72,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,A,,ON,0,0,695513,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,35,"2021-03-28 13:17:42",0,0,0,13.05855778,78.53529778,0,0,202,"Out Of Geofence/Over Speed",94708.62,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,A,,ON,0,0,695512,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,37,"2021-03-28 13:17:34",0,0,0,13.05922,78.5356,0,0,205,"Out Of Geofence/Over Speed",94708.54,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,,A,,ON,0,0,695511,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,31,"2021-03-28 13:17:24",0,0,0,13.05995667,78.53610667,0,0,222,"Out Of Geofence/Over Speed",94708.44,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,,A,,ON,0,0,695510,"2021-03-28 13:33:33",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,28,"2021-03-28 13:17:14",0,0,0,13.06049667,78.53665778,0,0,228,"Out Of Geofence/Over Speed",94708.36,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,,A,,ON,0,0,695509,"2021-03-28 13:28:55",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
vyshnavi,TN02BA9549,25,"2021-03-28 13:17:04",0,0,0,13.06092778,78.53718222,0,0,224,"Out Of Geofence/Over Speed",94708.29,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,,A,,ON,0,0,695508,"2021-03-28 13:28:55",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
